Time(seconds),Bus Name,Signal Name,Data
39.173045000,Async 5,Digital 6,05
39.173132000,Async 5,Digital 6,01
39.173218000,Async 5,Digital 6,44
39.173305000,Async 5,Digital 6,00
39.173392000,Async 5,Digital 6,01
39.173478000,Async 5,Digital 6,00
39.174276000,Async 5,Digital 6,02
39.174363000,Async 5,Digital 6,44
39.174450000,Async 5,Digital 6,20
39.174536000,Async 5,Digital 6,0C
39.174623000,Async 5,Digital 6,00
39.174710000,Async 5,Digital 6,08
39.174796000,Async 5,Digital 6,00
39.174883000,Async 5,Digital 6,01
39.174970000,Async 5,Digital 6,00
39.175057000,Async 5,Digital 6,06
39.175143000,Async 5,Digital 6,05
39.175230000,Async 5,Digital 6,04
39.175317000,Async 5,Digital 6,00
39.175403000,Async 5,Digital 6,46
39.175490000,Async 5,Digital 6,00
39.175577000,Async 5,Digital 6,4F
39.175664000,Async 5,Digital 6,00
39.175840000,Async 5,Digital 5,02
39.175926000,Async 5,Digital 5,44
39.176013000,Async 5,Digital 5,00
39.176100000,Async 5,Digital 5,0C
39.176187000,Async 5,Digital 5,00
39.176274000,Async 5,Digital 5,08
39.176361000,Async 5,Digital 5,00
39.176448000,Async 5,Digital 5,01
39.176535000,Async 5,Digital 5,00
39.176622000,Async 5,Digital 5,07
39.176709000,Async 5,Digital 5,05
39.176796000,Async 5,Digital 5,04
39.176883000,Async 5,Digital 5,00
39.176970000,Async 5,Digital 5,46
39.177056000,Async 5,Digital 5,00
39.177143000,Async 5,Digital 5,4F
39.177230000,Async 5,Digital 5,00
39.226806000,Async 5,Digital 6,02
39.226892000,Async 5,Digital 6,44
39.226979000,Async 5,Digital 6,20
39.227066000,Async 5,Digital 6,0C
39.227153000,Async 5,Digital 6,00
39.227239000,Async 5,Digital 6,08
39.227326000,Async 5,Digital 6,00
39.227413000,Async 5,Digital 6,01
39.227499000,Async 5,Digital 6,00
39.227586000,Async 5,Digital 6,02
39.227673000,Async 5,Digital 6,06
39.227760000,Async 5,Digital 6,04
39.227846000,Async 5,Digital 6,00
39.227933000,Async 5,Digital 6,03
39.228020000,Async 5,Digital 6,00
39.228106000,Async 5,Digital 6,46
39.228193000,Async 5,Digital 6,00
39.228454000,Async 5,Digital 5,02
39.228541000,Async 5,Digital 5,44
39.228628000,Async 5,Digital 5,00
39.228715000,Async 5,Digital 5,10
39.228802000,Async 5,Digital 5,00
39.228889000,Async 5,Digital 5,0C
39.228975000,Async 5,Digital 5,00
39.229062000,Async 5,Digital 5,01
39.229149000,Async 5,Digital 5,00
39.229236000,Async 5,Digital 5,03
39.229323000,Async 5,Digital 5,06
39.229410000,Async 5,Digital 5,08
39.229497000,Async 5,Digital 5,00
39.229584000,Async 5,Digital 5,47
39.229671000,Async 5,Digital 5,00
39.229758000,Async 5,Digital 5,46
39.229845000,Async 5,Digital 5,00
39.229932000,Async 5,Digital 5,00
39.230018000,Async 5,Digital 5,00
39.230105000,Async 5,Digital 5,00
39.230192000,Async 5,Digital 5,00
39.230285000,Async 5,Digital 5,02
39.230372000,Async 5,Digital 5,44
39.230459000,Async 5,Digital 5,00
39.230546000,Async 5,Digital 5,10
39.230633000,Async 5,Digital 5,00
39.230720000,Async 5,Digital 5,0C
39.230806000,Async 5,Digital 5,00
39.230893000,Async 5,Digital 5,01
39.230980000,Async 5,Digital 5,00
39.231067000,Async 5,Digital 5,04
39.231154000,Async 5,Digital 5,09
39.231241000,Async 5,Digital 5,08
39.231328000,Async 5,Digital 5,00
39.231415000,Async 5,Digital 5,46
39.231502000,Async 5,Digital 5,00
39.231589000,Async 5,Digital 5,00
39.231676000,Async 5,Digital 5,00
39.231763000,Async 5,Digital 5,01
39.231849000,Async 5,Digital 5,02
39.231936000,Async 5,Digital 5,28
39.232023000,Async 5,Digital 5,01
39.232069000,Async 5,Digital 6,04
39.232208000,Async 5,Digital 6,13
39.232295000,Async 5,Digital 6,05
39.232381000,Async 5,Digital 6,01
39.232468000,Async 5,Digital 6,44
39.232555000,Async 5,Digital 6,00
39.232641000,Async 5,Digital 6,01
39.232728000,Async 5,Digital 6,00
39.279379000,Async 5,Digital 6,02
39.279465000,Async 5,Digital 6,44
39.279552000,Async 5,Digital 6,20
39.279639000,Async 5,Digital 6,10
39.279725000,Async 5,Digital 6,00
39.279812000,Async 5,Digital 6,0C
39.279899000,Async 5,Digital 6,00
39.279986000,Async 5,Digital 6,01
39.280072000,Async 5,Digital 6,00
39.280159000,Async 5,Digital 6,04
39.280246000,Async 5,Digital 6,07
39.280332000,Async 5,Digital 6,08
39.280419000,Async 5,Digital 6,00
39.280506000,Async 5,Digital 6,47
39.280593000,Async 5,Digital 6,00
39.280679000,Async 5,Digital 6,00
39.280766000,Async 5,Digital 6,00
39.280853000,Async 5,Digital 6,01
39.280939000,Async 5,Digital 6,02
39.281026000,Async 5,Digital 6,9B
39.281113000,Async 5,Digital 6,06
39.281328000,Async 5,Digital 5,02
39.281415000,Async 5,Digital 5,44
39.281502000,Async 5,Digital 5,00
39.281589000,Async 5,Digital 5,12
39.281676000,Async 5,Digital 5,00
39.281763000,Async 5,Digital 5,0E
39.281850000,Async 5,Digital 5,00
39.281937000,Async 5,Digital 5,01
39.282024000,Async 5,Digital 5,00
39.282111000,Async 5,Digital 5,05
39.282197000,Async 5,Digital 5,07
39.282284000,Async 5,Digital 5,0A
39.282371000,Async 5,Digital 5,00
39.282458000,Async 5,Digital 5,46
39.282545000,Async 5,Digital 5,00
39.282632000,Async 5,Digital 5,00
39.282719000,Async 5,Digital 5,00
39.282806000,Async 5,Digital 5,00
39.282893000,Async 5,Digital 5,00
39.282980000,Async 5,Digital 5,01
39.283067000,Async 5,Digital 5,02
39.283154000,Async 5,Digital 5,9B
39.283241000,Async 5,Digital 5,06
39.283263000,Async 5,Digital 6,04
39.283428000,Async 5,Digital 6,13
39.283515000,Async 5,Digital 6,05
39.283601000,Async 5,Digital 6,01
39.283688000,Async 5,Digital 6,44
39.283775000,Async 5,Digital 6,00
39.283862000,Async 5,Digital 6,01
39.283948000,Async 5,Digital 6,00
39.284156000,Async 5,Digital 6,04
39.284243000,Async 5,Digital 6,13
39.284330000,Async 5,Digital 6,05
39.284417000,Async 5,Digital 6,01
39.284503000,Async 5,Digital 6,44
39.284590000,Async 5,Digital 6,00
39.284677000,Async 5,Digital 6,01
39.284763000,Async 5,Digital 6,00
39.284963000,Async 5,Digital 6,02
39.285050000,Async 5,Digital 6,44
39.285136000,Async 5,Digital 6,20
39.285223000,Async 5,Digital 6,0E
39.285310000,Async 5,Digital 6,00
39.285396000,Async 5,Digital 6,0A
39.285483000,Async 5,Digital 6,00
39.285570000,Async 5,Digital 6,01
39.285657000,Async 5,Digital 6,00
39.285743000,Async 5,Digital 6,05
39.285830000,Async 5,Digital 6,09
39.285917000,Async 5,Digital 6,06
39.286003000,Async 5,Digital 6,00
39.286090000,Async 5,Digital 6,47
39.286177000,Async 5,Digital 6,00
39.286263000,Async 5,Digital 6,00
39.286350000,Async 5,Digital 6,00
39.286437000,Async 5,Digital 6,00
39.286524000,Async 5,Digital 6,00
39.287902000,Async 5,Digital 6,04
39.287989000,Async 5,Digital 6,13
39.288076000,Async 5,Digital 6,05
39.288162000,Async 5,Digital 6,01
39.288249000,Async 5,Digital 6,44
39.288336000,Async 5,Digital 6,00
39.288423000,Async 5,Digital 6,01
39.288509000,Async 5,Digital 6,00
39.289255000,Async 5,Digital 6,02
39.289342000,Async 5,Digital 6,44
39.289428000,Async 5,Digital 6,20
39.289515000,Async 5,Digital 6,08
39.289602000,Async 5,Digital 6,00
39.289689000,Async 5,Digital 6,04
39.289775000,Async 5,Digital 6,00
39.289862000,Async 5,Digital 6,47
39.289949000,Async 5,Digital 6,00
39.290035000,Async 5,Digital 6,03
39.290122000,Async 5,Digital 6,3F
39.290209000,Async 5,Digital 6,01
39.290296000,Async 5,Digital 6,1C
39.290499000,Async 5,Digital 5,02
39.290586000,Async 5,Digital 5,44
39.290673000,Async 5,Digital 5,00
39.290760000,Async 5,Digital 5,08
39.290847000,Async 5,Digital 5,00
39.290934000,Async 5,Digital 5,04
39.291021000,Async 5,Digital 5,00
39.291108000,Async 5,Digital 5,46
39.291195000,Async 5,Digital 5,00
39.291282000,Async 5,Digital 5,03
39.291369000,Async 5,Digital 5,73
39.291456000,Async 5,Digital 5,01
39.291543000,Async 5,Digital 5,D7
39.340415000,Async 5,Digital 6,04
39.340501000,Async 5,Digital 6,13
39.340588000,Async 5,Digital 6,05
39.340675000,Async 5,Digital 6,01
39.340761000,Async 5,Digital 6,44
39.340848000,Async 5,Digital 6,00
39.340935000,Async 5,Digital 6,01
39.341022000,Async 5,Digital 6,00
39.341733000,Async 5,Digital 6,02
39.341819000,Async 5,Digital 6,44
39.341906000,Async 5,Digital 6,20
39.341993000,Async 5,Digital 6,12
39.342079000,Async 5,Digital 6,00
39.342166000,Async 5,Digital 6,0E
39.342253000,Async 5,Digital 6,00
39.342340000,Async 5,Digital 6,47
39.342426000,Async 5,Digital 6,00
39.342513000,Async 5,Digital 6,03
39.342600000,Async 5,Digital 6,EF
39.342686000,Async 5,Digital 6,15
39.342773000,Async 5,Digital 6,83
39.342860000,Async 5,Digital 6,11
39.342947000,Async 5,Digital 6,02
39.343033000,Async 5,Digital 6,F0
39.343120000,Async 5,Digital 6,00
39.343207000,Async 5,Digital 6,00
39.343293000,Async 5,Digital 6,F4
39.343380000,Async 5,Digital 6,03
39.343467000,Async 5,Digital 6,00
39.343553000,Async 5,Digital 6,07
39.343640000,Async 5,Digital 6,70
39.343926000,Async 5,Digital 5,02
39.344013000,Async 5,Digital 5,44
39.344100000,Async 5,Digital 5,00
39.344187000,Async 5,Digital 5,12
39.344274000,Async 5,Digital 5,00
39.344360000,Async 5,Digital 5,0E
39.344447000,Async 5,Digital 5,00
39.344534000,Async 5,Digital 5,46
39.344621000,Async 5,Digital 5,00
39.344708000,Async 5,Digital 5,01
39.344795000,Async 5,Digital 5,EF
39.344882000,Async 5,Digital 5,15
39.344969000,Async 5,Digital 5,81
39.345056000,Async 5,Digital 5,11
39.345143000,Async 5,Digital 5,02
39.345229000,Async 5,Digital 5,E0
39.345316000,Async 5,Digital 5,00
39.345403000,Async 5,Digital 5,00
39.345490000,Async 5,Digital 5,22
39.345577000,Async 5,Digital 5,01
39.345664000,Async 5,Digital 5,00
39.345751000,Async 5,Digital 5,00
39.345838000,Async 5,Digital 5,AA
39.395433000,Async 5,Digital 6,04
39.395519000,Async 5,Digital 6,13
39.395606000,Async 5,Digital 6,05
39.395693000,Async 5,Digital 6,01
39.395780000,Async 5,Digital 6,44
39.395866000,Async 5,Digital 6,00
39.395953000,Async 5,Digital 6,01
39.396040000,Async 5,Digital 6,00
39.399950000,Async 5,Digital 6,04
39.400037000,Async 5,Digital 6,17
39.400124000,Async 5,Digital 6,06
39.400210000,Async 5,Digital 6,4D
39.400297000,Async 5,Digital 6,8D
39.400384000,Async 5,Digital 6,B2
39.400471000,Async 5,Digital 6,BF
39.400557000,Async 5,Digital 6,27
39.400644000,Async 5,Digital 6,28
39.400983000,Async 5,Digital 5,01
39.401071000,Async 5,Digital 5,0B
39.401159000,Async 5,Digital 5,04
39.401246000,Async 5,Digital 5,16
39.401334000,Async 5,Digital 5,4D
39.401421000,Async 5,Digital 5,8D
39.401508000,Async 5,Digital 5,B2
39.401596000,Async 5,Digital 5,BF
39.401683000,Async 5,Digital 5,27
39.401771000,Async 5,Digital 5,28
39.401858000,Async 5,Digital 5,11
39.401946000,Async 5,Digital 5,21
39.402033000,Async 5,Digital 5,37
39.402120000,Async 5,Digital 5,D7
39.402208000,Async 5,Digital 5,03
39.402295000,Async 5,Digital 5,04
39.402383000,Async 5,Digital 5,47
39.402470000,Async 5,Digital 5,43
39.402557000,Async 5,Digital 5,20
39.402645000,Async 5,Digital 5,35
39.402732000,Async 5,Digital 5,B4
39.402820000,Async 5,Digital 5,2B
39.402907000,Async 5,Digital 5,DB
39.402995000,Async 5,Digital 5,C1
39.403082000,Async 5,Digital 5,1A
39.403170000,Async 5,Digital 5,C2
39.405500000,Async 5,Digital 6,04
39.405587000,Async 5,Digital 6,0E
39.405673000,Async 5,Digital 6,0A
39.405760000,Async 5,Digital 6,01
39.405847000,Async 5,Digital 6,0B
39.405933000,Async 5,Digital 6,04
39.406020000,Async 5,Digital 6,00
39.406107000,Async 5,Digital 6,4D
39.406194000,Async 5,Digital 6,8D
39.406280000,Async 5,Digital 6,B2
39.406367000,Async 5,Digital 6,BF
39.406454000,Async 5,Digital 6,27
39.406540000,Async 5,Digital 6,28
39.475571000,Async 5,Digital 6,04
39.475658000,Async 5,Digital 6,08
39.475744000,Async 5,Digital 6,04
39.475831000,Async 5,Digital 6,00
39.475918000,Async 5,Digital 6,44
39.476005000,Async 5,Digital 6,00
39.476091000,Async 5,Digital 6,01
39.483054000,Async 5,Digital 6,02
39.483141000,Async 5,Digital 6,44
39.483228000,Async 5,Digital 6,20
39.483314000,Async 5,Digital 6,08
39.483401000,Async 5,Digital 6,00
39.483488000,Async 5,Digital 6,04
39.483574000,Async 5,Digital 6,00
39.483661000,Async 5,Digital 6,47
39.483748000,Async 5,Digital 6,00
39.483835000,Async 5,Digital 6,0B
39.483921000,Async 5,Digital 6,3F
39.484008000,Async 5,Digital 6,01
39.484095000,Async 5,Digital 6,59
39.484333000,Async 5,Digital 5,02
39.484420000,Async 5,Digital 5,44
39.484507000,Async 5,Digital 5,00
39.484594000,Async 5,Digital 5,08
39.484681000,Async 5,Digital 5,00
39.484768000,Async 5,Digital 5,04
39.484855000,Async 5,Digital 5,00
39.484942000,Async 5,Digital 5,46
39.485029000,Async 5,Digital 5,00
39.485116000,Async 5,Digital 5,0B
39.485203000,Async 5,Digital 5,73
39.485290000,Async 5,Digital 5,01
39.485376000,Async 5,Digital 5,92
39.485465000,Async 5,Digital 5,02
39.485552000,Async 5,Digital 5,44
39.485639000,Async 5,Digital 5,00
39.485726000,Async 5,Digital 5,0C
39.485813000,Async 5,Digital 5,00
39.485900000,Async 5,Digital 5,08
39.485987000,Async 5,Digital 5,00
39.486074000,Async 5,Digital 5,46
39.486161000,Async 5,Digital 5,00
39.486248000,Async 5,Digital 5,01
39.486335000,Async 5,Digital 5,EF
39.486421000,Async 5,Digital 5,09
39.486508000,Async 5,Digital 5,E3
39.486595000,Async 5,Digital 5,05
39.486682000,Async 5,Digital 5,0B
39.486769000,Async 5,Digital 5,8D
39.486856000,Async 5,Digital 5,AA
39.486945000,Async 5,Digital 5,02
39.487032000,Async 5,Digital 5,44
39.487119000,Async 5,Digital 5,00
39.487206000,Async 5,Digital 5,09
39.487292000,Async 5,Digital 5,00
39.487379000,Async 5,Digital 5,05
39.487466000,Async 5,Digital 5,00
39.487553000,Async 5,Digital 5,46
39.487640000,Async 5,Digital 5,00
39.487727000,Async 5,Digital 5,09
39.487814000,Async 5,Digital 5,FF
39.487901000,Async 5,Digital 5,01
39.487987000,Async 5,Digital 5,30
39.488074000,Async 5,Digital 5,5C
39.488236000,Async 5,Digital 5,02
39.488322000,Async 5,Digital 5,44
39.488409000,Async 5,Digital 5,00
39.488496000,Async 5,Digital 5,0C
39.488583000,Async 5,Digital 5,00
39.488670000,Async 5,Digital 5,08
39.488757000,Async 5,Digital 5,00
39.488844000,Async 5,Digital 5,46
39.488931000,Async 5,Digital 5,00
39.489018000,Async 5,Digital 5,01
39.489105000,Async 5,Digital 5,EF
39.489192000,Async 5,Digital 5,09
39.489278000,Async 5,Digital 5,E3
39.489365000,Async 5,Digital 5,05
39.489452000,Async 5,Digital 5,0B
39.489539000,Async 5,Digital 5,8D
39.489626000,Async 5,Digital 5,AA
39.489939000,Async 5,Digital 6,04
39.490026000,Async 5,Digital 6,13
39.490112000,Async 5,Digital 6,05
39.490199000,Async 5,Digital 6,01
39.490286000,Async 5,Digital 6,44
39.490373000,Async 5,Digital 6,00
39.490459000,Async 5,Digital 6,01
39.490546000,Async 5,Digital 6,00
39.490745000,Async 5,Digital 6,04
39.490832000,Async 5,Digital 6,13
39.490919000,Async 5,Digital 6,05
39.491006000,Async 5,Digital 6,01
39.491092000,Async 5,Digital 6,44
39.491179000,Async 5,Digital 6,00
39.491266000,Async 5,Digital 6,01
39.491352000,Async 5,Digital 6,00
39.491717000,Async 5,Digital 6,04
39.491803000,Async 5,Digital 6,13
39.491890000,Async 5,Digital 6,05
39.491977000,Async 5,Digital 6,01
39.492063000,Async 5,Digital 6,44
39.492150000,Async 5,Digital 6,00
39.492237000,Async 5,Digital 6,01
39.492324000,Async 5,Digital 6,00
39.493121000,Async 5,Digital 6,02
39.493208000,Async 5,Digital 6,44
39.493295000,Async 5,Digital 6,20
39.493381000,Async 5,Digital 6,0C
39.493468000,Async 5,Digital 6,00
39.493555000,Async 5,Digital 6,08
39.493642000,Async 5,Digital 6,00
39.493728000,Async 5,Digital 6,47
39.493815000,Async 5,Digital 6,00
39.493902000,Async 5,Digital 6,03
39.493988000,Async 5,Digital 6,EF
39.494075000,Async 5,Digital 6,09
39.494162000,Async 5,Digital 6,E3
39.494249000,Async 5,Digital 6,05
39.494335000,Async 5,Digital 6,0B
39.494422000,Async 5,Digital 6,8D
39.494509000,Async 5,Digital 6,70
39.494769000,Async 5,Digital 5,02
39.494856000,Async 5,Digital 5,44
39.494943000,Async 5,Digital 5,00
39.495030000,Async 5,Digital 5,0C
39.495117000,Async 5,Digital 5,00
39.495204000,Async 5,Digital 5,08
39.495291000,Async 5,Digital 5,00
39.495377000,Async 5,Digital 5,46
39.495464000,Async 5,Digital 5,00
39.495551000,Async 5,Digital 5,01
39.495638000,Async 5,Digital 5,EF
39.495725000,Async 5,Digital 5,09
39.495812000,Async 5,Digital 5,E1
39.495899000,Async 5,Digital 5,05
39.495985000,Async 5,Digital 5,0B
39.496072000,Async 5,Digital 5,8D
39.496159000,Async 5,Digital 5,AA
39.496200000,Async 5,Digital 6,04
39.496338000,Async 5,Digital 6,13
39.496425000,Async 5,Digital 6,05
39.496512000,Async 5,Digital 6,01
39.496598000,Async 5,Digital 6,44
39.496685000,Async 5,Digital 6,00
39.496772000,Async 5,Digital 6,01
39.496859000,Async 5,Digital 6,00
39.497075000,Async 5,Digital 6,02
39.497162000,Async 5,Digital 6,44
39.497249000,Async 5,Digital 6,20
39.497336000,Async 5,Digital 6,0C
39.497422000,Async 5,Digital 6,00
39.497509000,Async 5,Digital 6,08
39.497596000,Async 5,Digital 6,00
39.497682000,Async 5,Digital 6,47
39.497769000,Async 5,Digital 6,00
39.497856000,Async 5,Digital 6,03
39.497942000,Async 5,Digital 6,EF
39.498029000,Async 5,Digital 6,09
39.498116000,Async 5,Digital 6,E1
39.498203000,Async 5,Digital 6,05
39.498289000,Async 5,Digital 6,0B
39.498376000,Async 5,Digital 6,8D
39.498463000,Async 5,Digital 6,70
39.499009000,Async 5,Digital 6,02
39.499096000,Async 5,Digital 6,44
39.499182000,Async 5,Digital 6,20
39.499269000,Async 5,Digital 6,0C
39.499356000,Async 5,Digital 6,00
39.499443000,Async 5,Digital 6,08
39.499529000,Async 5,Digital 6,00
39.499616000,Async 5,Digital 6,47
39.499703000,Async 5,Digital 6,00
39.499789000,Async 5,Digital 6,03
39.499876000,Async 5,Digital 6,EF
39.499963000,Async 5,Digital 6,09
39.500050000,Async 5,Digital 6,E1
39.500136000,Async 5,Digital 6,05
39.500223000,Async 5,Digital 6,0B
39.500310000,Async 5,Digital 6,8D
39.500396000,Async 5,Digital 6,70
39.510464000,Async 5,Digital 6,04
39.510550000,Async 5,Digital 6,13
39.510637000,Async 5,Digital 6,05
39.510724000,Async 5,Digital 6,01
39.510810000,Async 5,Digital 6,44
39.510897000,Async 5,Digital 6,00
39.510984000,Async 5,Digital 6,01
39.511071000,Async 5,Digital 6,00
44.579366000,Async 5,Digital 6,02
44.579452000,Async 5,Digital 6,44
44.579539000,Async 5,Digital 6,20
44.579626000,Async 5,Digital 6,12
44.579712000,Async 5,Digital 6,00
44.579799000,Async 5,Digital 6,0E
44.579886000,Async 5,Digital 6,00
44.579973000,Async 5,Digital 6,47
44.580059000,Async 5,Digital 6,00
44.580146000,Async 5,Digital 6,0B
44.580233000,Async 5,Digital 6,FF
44.580319000,Async 5,Digital 6,13
44.580406000,Async 5,Digital 6,21
44.580493000,Async 5,Digital 6,31
44.580580000,Async 5,Digital 6,32
44.580666000,Async 5,Digital 6,33
44.580753000,Async 5,Digital 6,34
44.580840000,Async 5,Digital 6,35
44.580926000,Async 5,Digital 6,36
44.581013000,Async 5,Digital 6,37
44.581100000,Async 5,Digital 6,38
44.581186000,Async 5,Digital 6,39
44.581273000,Async 5,Digital 6,86
49.021789000,Async 5,Digital 6,02
49.021876000,Async 5,Digital 6,44
49.021962000,Async 5,Digital 6,20
49.022049000,Async 5,Digital 6,12
49.022136000,Async 5,Digital 6,00
49.022223000,Async 5,Digital 6,0E
49.022309000,Async 5,Digital 6,00
49.022396000,Async 5,Digital 6,47
49.022483000,Async 5,Digital 6,00
49.022569000,Async 5,Digital 6,0B
49.022656000,Async 5,Digital 6,EF
49.022743000,Async 5,Digital 6,15
49.022830000,Async 5,Digital 6,39
49.022916000,Async 5,Digital 6,38
49.023003000,Async 5,Digital 6,37
49.023090000,Async 5,Digital 6,36
49.023176000,Async 5,Digital 6,35
49.023263000,Async 5,Digital 6,34
49.023350000,Async 5,Digital 6,33
49.023436000,Async 5,Digital 6,32
49.023523000,Async 5,Digital 6,31
49.023610000,Async 5,Digital 6,30
49.023697000,Async 5,Digital 6,9A
55.019618000,Async 5,Digital 6,02
55.019704000,Async 5,Digital 6,44
55.019791000,Async 5,Digital 6,20
55.019878000,Async 5,Digital 6,12
55.019965000,Async 5,Digital 6,00
55.020051000,Async 5,Digital 6,0E
55.020138000,Async 5,Digital 6,00
55.020225000,Async 5,Digital 6,47
55.020311000,Async 5,Digital 6,00
55.020398000,Async 5,Digital 6,0B
55.020485000,Async 5,Digital 6,EF
55.020572000,Async 5,Digital 6,15
55.020658000,Async 5,Digital 6,30
55.020745000,Async 5,Digital 6,37
55.020832000,Async 5,Digital 6,38
55.020918000,Async 5,Digital 6,39
55.021005000,Async 5,Digital 6,34
55.021092000,Async 5,Digital 6,35
55.021179000,Async 5,Digital 6,36
55.021265000,Async 5,Digital 6,31
55.021352000,Async 5,Digital 6,32
55.021439000,Async 5,Digital 6,33
55.021525000,Async 5,Digital 6,9A
56.842639000,Async 5,Digital 6,02
56.842726000,Async 5,Digital 6,44
56.842813000,Async 5,Digital 6,20
56.842899000,Async 5,Digital 6,08
56.842986000,Async 5,Digital 6,00
56.843073000,Async 5,Digital 6,04
56.843160000,Async 5,Digital 6,00
56.843246000,Async 5,Digital 6,47
56.843333000,Async 5,Digital 6,00
56.843420000,Async 5,Digital 6,0B
56.843506000,Async 5,Digital 6,53
56.843593000,Async 5,Digital 6,01
56.843680000,Async 5,Digital 6,B8
56.843937000,Async 5,Digital 5,02
56.844024000,Async 5,Digital 5,44
56.844111000,Async 5,Digital 5,00
56.844197000,Async 5,Digital 5,08
56.844284000,Async 5,Digital 5,00
56.844371000,Async 5,Digital 5,04
56.844458000,Async 5,Digital 5,00
56.844545000,Async 5,Digital 5,46
56.844632000,Async 5,Digital 5,00
56.844719000,Async 5,Digital 5,0B
56.844806000,Async 5,Digital 5,73
56.844893000,Async 5,Digital 5,01
56.844979000,Async 5,Digital 5,92
56.848787000,Async 5,Digital 6,04
56.848874000,Async 5,Digital 6,13
56.848961000,Async 5,Digital 6,05
56.849047000,Async 5,Digital 6,01
56.849134000,Async 5,Digital 6,44
56.849221000,Async 5,Digital 6,00
56.849307000,Async 5,Digital 6,01
56.849394000,Async 5,Digital 6,00
56.851389000,Async 5,Digital 6,02
56.851475000,Async 5,Digital 6,44
56.851562000,Async 5,Digital 6,20
56.851649000,Async 5,Digital 6,08
56.851735000,Async 5,Digital 6,00
56.851822000,Async 5,Digital 6,04
56.851909000,Async 5,Digital 6,00
56.851995000,Async 5,Digital 6,47
56.852082000,Async 5,Digital 6,00
56.852169000,Async 5,Digital 6,03
56.852256000,Async 5,Digital 6,53
56.852342000,Async 5,Digital 6,01
56.852429000,Async 5,Digital 6,FD
56.852612000,Async 5,Digital 5,02
56.852699000,Async 5,Digital 5,44
56.852786000,Async 5,Digital 5,00
56.852873000,Async 5,Digital 5,08
56.852960000,Async 5,Digital 5,00
56.853047000,Async 5,Digital 5,04
56.853134000,Async 5,Digital 5,00
56.853221000,Async 5,Digital 5,46
56.853308000,Async 5,Digital 5,00
56.853395000,Async 5,Digital 5,03
56.853482000,Async 5,Digital 5,73
56.853569000,Async 5,Digital 5,01
56.853656000,Async 5,Digital 5,D7
56.853743000,Async 5,Digital 5,02
56.853830000,Async 5,Digital 5,44
56.853917000,Async 5,Digital 5,00
56.854003000,Async 5,Digital 5,0C
56.854090000,Async 5,Digital 5,00
56.854177000,Async 5,Digital 5,08
56.854265000,Async 5,Digital 5,00
56.854352000,Async 5,Digital 5,01
56.854439000,Async 5,Digital 5,00
56.854526000,Async 5,Digital 5,06
56.854613000,Async 5,Digital 5,0A
56.854700000,Async 5,Digital 5,04
56.854787000,Async 5,Digital 5,00
56.854874000,Async 5,Digital 5,46
56.854961000,Async 5,Digital 5,00
56.855048000,Async 5,Digital 5,47
56.855135000,Async 5,Digital 5,00
56.857545000,Async 5,Digital 6,04
56.857632000,Async 5,Digital 6,13
56.857718000,Async 5,Digital 6,05
56.857805000,Async 5,Digital 6,01
56.857892000,Async 5,Digital 6,44
56.857979000,Async 5,Digital 6,00
56.858065000,Async 5,Digital 6,01
56.858152000,Async 5,Digital 6,00
56.858794000,Async 5,Digital 6,04
56.858880000,Async 5,Digital 6,13
56.858967000,Async 5,Digital 6,05
56.859054000,Async 5,Digital 6,01
56.859140000,Async 5,Digital 6,44
56.859227000,Async 5,Digital 6,00
56.859314000,Async 5,Digital 6,01
56.859401000,Async 5,Digital 6,00
56.860190000,Async 5,Digital 6,02
56.860276000,Async 5,Digital 6,44
56.860363000,Async 5,Digital 6,20
56.860450000,Async 5,Digital 6,0C
56.860537000,Async 5,Digital 6,00
56.860623000,Async 5,Digital 6,08
56.860710000,Async 5,Digital 6,00
56.860797000,Async 5,Digital 6,01
56.860883000,Async 5,Digital 6,00
56.860970000,Async 5,Digital 6,06
56.861057000,Async 5,Digital 6,08
56.861143000,Async 5,Digital 6,04
56.861230000,Async 5,Digital 6,00
56.861317000,Async 5,Digital 6,47
56.861404000,Async 5,Digital 6,00
56.861490000,Async 5,Digital 6,46
56.861577000,Async 5,Digital 6,00
56.861752000,Async 5,Digital 5,02
56.861839000,Async 5,Digital 5,44
56.861926000,Async 5,Digital 5,00
56.862013000,Async 5,Digital 5,0C
56.862100000,Async 5,Digital 5,00
56.862187000,Async 5,Digital 5,08
56.862274000,Async 5,Digital 5,00
56.862361000,Async 5,Digital 5,01
56.862448000,Async 5,Digital 5,00
56.862535000,Async 5,Digital 5,07
56.862622000,Async 5,Digital 5,08
56.862709000,Async 5,Digital 5,04
56.862796000,Async 5,Digital 5,00
56.862883000,Async 5,Digital 5,47
56.862970000,Async 5,Digital 5,00
56.863057000,Async 5,Digital 5,46
56.863143000,Async 5,Digital 5,00
56.863173000,Async 5,Digital 6,02
56.863259000,Async 5,Digital 6,44
56.863346000,Async 5,Digital 6,20
56.863433000,Async 5,Digital 6,0C
56.863519000,Async 5,Digital 6,00
56.863606000,Async 5,Digital 6,08
56.863693000,Async 5,Digital 6,00
56.863779000,Async 5,Digital 6,01
56.863866000,Async 5,Digital 6,00
56.863953000,Async 5,Digital 6,07
56.864040000,Async 5,Digital 6,0A
56.864126000,Async 5,Digital 6,04
56.864213000,Async 5,Digital 6,00
56.864300000,Async 5,Digital 6,46
56.864386000,Async 5,Digital 6,00
