Time(seconds),Bus Name,Signal Name,Data
7.800460000,Async 5,Digital 5,43
7.800547000,Async 5,Digital 5,41
7.800634000,Async 5,Digital 5,88
7.800721000,Async 5,Digital 5,43
7.800807000,Async 5,Digital 5,53
7.800894000,Async 5,Digital 5,53
7.800981000,Async 5,Digital 5,49
7.801012000,Async 5,Digital 6,04
7.801133000,Async 5,Digital 6,13
7.801220000,Async 5,Digital 6,05
7.801307000,Async 5,Digital 6,01
7.801394000,Async 5,Digital 6,48
7.801480000,Async 5,Digital 6,00
7.801567000,Async 5,Digital 6,01
7.801654000,Async 5,Digital 6,00
7.854608000,Async 5,Digital 6,02
7.854695000,Async 5,Digital 6,48
7.854782000,Async 5,Digital 6,20
7.854868000,Async 5,Digital 6,0B
7.854955000,Async 5,Digital 6,00
7.855042000,Async 5,Digital 6,07
7.855128000,Async 5,Digital 6,00
7.855215000,Async 5,Digital 6,04
7.855302000,Async 5,Digital 6,00
7.855389000,Async 5,Digital 6,08
7.855475000,Async 5,Digital 6,2A
7.855562000,Async 5,Digital 6,00
7.855649000,Async 5,Digital 6,2D
7.855735000,Async 5,Digital 6,00
7.855822000,Async 5,Digital 6,03
7.855909000,Async 5,Digital 6,28
7.856454000,Async 5,Digital 5,02
7.856540000,Async 5,Digital 5,48
7.856627000,Async 5,Digital 5,00
7.856714000,Async 5,Digital 5,1B
7.856801000,Async 5,Digital 5,00
7.856888000,Async 5,Digital 5,17
7.856975000,Async 5,Digital 5,00
7.857061000,Async 5,Digital 5,04
7.857148000,Async 5,Digital 5,00
7.857235000,Async 5,Digital 5,09
7.857322000,Async 5,Digital 5,15
7.857409000,Async 5,Digital 5,2B
7.857495000,Async 5,Digital 5,00
7.857582000,Async 5,Digital 5,1A
7.857669000,Async 5,Digital 5,2C
7.857756000,Async 5,Digital 5,00
7.857843000,Async 5,Digital 5,18
7.857930000,Async 5,Digital 5,03
7.858016000,Async 5,Digital 5,A6
7.858103000,Async 5,Digital 5,28
7.858190000,Async 5,Digital 5,5E
7.858277000,Async 5,Digital 5,D8
7.858364000,Async 5,Digital 5,EC
7.858450000,Async 5,Digital 5,91
7.858537000,Async 5,Digital 5,1C
7.858624000,Async 5,Digital 5,48
7.858711000,Async 5,Digital 5,A3
7.858798000,Async 5,Digital 5,AC
7.858884000,Async 5,Digital 5,43
7.858971000,Async 5,Digital 5,53
7.859058000,Async 5,Digital 5,53
7.859145000,Async 5,Digital 5,49
7.859169000,Async 5,Digital 6,04
7.859291000,Async 5,Digital 6,13
7.859377000,Async 5,Digital 6,05
7.859464000,Async 5,Digital 6,01
7.859551000,Async 5,Digital 6,48
7.859637000,Async 5,Digital 6,00
7.859724000,Async 5,Digital 6,01
7.859811000,Async 5,Digital 6,00
7.914630000,Async 5,Digital 6,02
7.914716000,Async 5,Digital 6,48
7.914803000,Async 5,Digital 6,20
7.914890000,Async 5,Digital 6,0B
7.914976000,Async 5,Digital 6,00
7.915063000,Async 5,Digital 6,07
7.915150000,Async 5,Digital 6,00
7.915237000,Async 5,Digital 6,04
7.915323000,Async 5,Digital 6,00
7.915410000,Async 5,Digital 6,08
7.915497000,Async 5,Digital 6,2C
7.915583000,Async 5,Digital 6,00
7.915670000,Async 5,Digital 6,2D
7.915757000,Async 5,Digital 6,00
7.915844000,Async 5,Digital 6,03
7.915930000,Async 5,Digital 6,28
7.916445000,Async 5,Digital 5,02
7.916532000,Async 5,Digital 5,48
7.916619000,Async 5,Digital 5,00
7.916706000,Async 5,Digital 5,09
7.916793000,Async 5,Digital 5,00
7.916879000,Async 5,Digital 5,05
7.916966000,Async 5,Digital 5,00
7.917053000,Async 5,Digital 5,04
7.917140000,Async 5,Digital 5,00
7.917227000,Async 5,Digital 5,01
7.917313000,Async 5,Digital 5,08
7.917400000,Async 5,Digital 5,2C
7.917487000,Async 5,Digital 5,00
7.917574000,Async 5,Digital 5,0A
7.917604000,Async 5,Digital 6,04
7.917743000,Async 5,Digital 6,13
7.917829000,Async 5,Digital 6,05
7.917916000,Async 5,Digital 6,01
7.918003000,Async 5,Digital 6,48
7.918089000,Async 5,Digital 6,00
7.918176000,Async 5,Digital 6,01
7.918263000,Async 5,Digital 6,00
7.974625000,Async 5,Digital 6,02
7.974712000,Async 5,Digital 6,48
7.974798000,Async 5,Digital 6,20
7.974885000,Async 5,Digital 6,09
7.974972000,Async 5,Digital 6,00
7.975058000,Async 5,Digital 6,05
7.975145000,Async 5,Digital 6,00
7.975232000,Async 5,Digital 6,04
7.975319000,Async 5,Digital 6,00
7.975405000,Async 5,Digital 6,04
7.975492000,Async 5,Digital 6,0C
7.975579000,Async 5,Digital 6,00
7.975665000,Async 5,Digital 6,0C
7.975752000,Async 5,Digital 6,00
7.975985000,Async 5,Digital 5,02
7.976072000,Async 5,Digital 5,48
7.976159000,Async 5,Digital 5,00
7.976246000,Async 5,Digital 5,0A
7.976333000,Async 5,Digital 5,00
7.976420000,Async 5,Digital 5,06
7.976507000,Async 5,Digital 5,00
7.976594000,Async 5,Digital 5,04
7.976680000,Async 5,Digital 5,00
7.976767000,Async 5,Digital 5,05
7.976854000,Async 5,Digital 5,01
7.976941000,Async 5,Digital 5,0C
7.977028000,Async 5,Digital 5,00
7.977115000,Async 5,Digital 5,03
7.977202000,Async 5,Digital 5,28
7.977226000,Async 5,Digital 6,04
7.977348000,Async 5,Digital 6,13
7.977434000,Async 5,Digital 6,05
7.977521000,Async 5,Digital 6,01
7.977608000,Async 5,Digital 6,48
7.977695000,Async 5,Digital 6,00
7.977781000,Async 5,Digital 6,01
7.977868000,Async 5,Digital 6,00
8.034646000,Async 5,Digital 6,02
8.034733000,Async 5,Digital 6,48
8.034820000,Async 5,Digital 6,20
8.034906000,Async 5,Digital 6,09
8.034993000,Async 5,Digital 6,00
8.035080000,Async 5,Digital 6,05
8.035167000,Async 5,Digital 6,00
8.035253000,Async 5,Digital 6,04
8.035340000,Async 5,Digital 6,00
8.035427000,Async 5,Digital 6,04
8.035513000,Async 5,Digital 6,0E
8.035600000,Async 5,Digital 6,00
8.035687000,Async 5,Digital 6,0E
8.035774000,Async 5,Digital 6,00
8.035993000,Async 5,Digital 5,02
8.036080000,Async 5,Digital 5,48
8.036166000,Async 5,Digital 5,00
8.036253000,Async 5,Digital 5,0A
8.036340000,Async 5,Digital 5,00
8.036427000,Async 5,Digital 5,06
8.036514000,Async 5,Digital 5,00
8.036601000,Async 5,Digital 5,04
8.036688000,Async 5,Digital 5,00
8.036774000,Async 5,Digital 5,05
8.036861000,Async 5,Digital 5,01
8.036948000,Async 5,Digital 5,0E
8.037035000,Async 5,Digital 5,00
8.037122000,Async 5,Digital 5,03
8.037209000,Async 5,Digital 5,28
8.037239000,Async 5,Digital 6,04
8.037352000,Async 5,Digital 6,13
8.037438000,Async 5,Digital 6,05
8.037525000,Async 5,Digital 6,01
8.037612000,Async 5,Digital 6,48
8.037699000,Async 5,Digital 6,00
8.037785000,Async 5,Digital 6,01
8.037872000,Async 5,Digital 6,00
8.094659000,Async 5,Digital 6,02
8.094746000,Async 5,Digital 6,48
8.094832000,Async 5,Digital 6,20
8.094919000,Async 5,Digital 6,09
8.095006000,Async 5,Digital 6,00
8.095093000,Async 5,Digital 6,05
8.095179000,Async 5,Digital 6,00
8.095266000,Async 5,Digital 6,04
8.095353000,Async 5,Digital 6,00
8.095439000,Async 5,Digital 6,04
8.095526000,Async 5,Digital 6,13
8.095613000,Async 5,Digital 6,00
8.095700000,Async 5,Digital 6,13
8.095786000,Async 5,Digital 6,00
8.096028000,Async 5,Digital 5,02
8.096115000,Async 5,Digital 5,48
8.096202000,Async 5,Digital 5,00
8.096289000,Async 5,Digital 5,0A
8.096376000,Async 5,Digital 5,00
8.096463000,Async 5,Digital 5,06
8.096549000,Async 5,Digital 5,00
8.096636000,Async 5,Digital 5,04
8.096723000,Async 5,Digital 5,00
8.096810000,Async 5,Digital 5,05
8.096897000,Async 5,Digital 5,01
8.096984000,Async 5,Digital 5,13
8.097071000,Async 5,Digital 5,00
8.097157000,Async 5,Digital 5,03
8.097244000,Async 5,Digital 5,28
8.097269000,Async 5,Digital 6,04
8.097390000,Async 5,Digital 6,13
8.097477000,Async 5,Digital 6,05
8.097564000,Async 5,Digital 6,01
8.097651000,Async 5,Digital 6,48
8.097737000,Async 5,Digital 6,00
8.097824000,Async 5,Digital 6,01
8.097911000,Async 5,Digital 6,00
8.154654000,Async 5,Digital 6,02
8.154741000,Async 5,Digital 6,48
8.154828000,Async 5,Digital 6,20
8.154915000,Async 5,Digital 6,07
8.155001000,Async 5,Digital 6,00
8.155088000,Async 5,Digital 6,03
8.155175000,Async 5,Digital 6,00
8.155261000,Async 5,Digital 6,04
8.155348000,Async 5,Digital 6,00
8.155435000,Async 5,Digital 6,0A
8.155522000,Async 5,Digital 6,12
8.155608000,Async 5,Digital 6,00
8.155863000,Async 5,Digital 5,02
8.155949000,Async 5,Digital 5,48
8.156036000,Async 5,Digital 5,00
8.156123000,Async 5,Digital 5,08
8.156210000,Async 5,Digital 5,00
8.156297000,Async 5,Digital 5,04
8.156383000,Async 5,Digital 5,00
8.156470000,Async 5,Digital 5,04
8.156557000,Async 5,Digital 5,00
8.156644000,Async 5,Digital 5,0B
8.156730000,Async 5,Digital 5,43
8.156817000,Async 5,Digital 5,53
8.156904000,Async 5,Digital 5,52
8.156935000,Async 5,Digital 6,04
8.157074000,Async 5,Digital 6,13
8.157160000,Async 5,Digital 6,05
8.157247000,Async 5,Digital 6,01
8.157334000,Async 5,Digital 6,48
8.157420000,Async 5,Digital 6,00
8.157507000,Async 5,Digital 6,01
8.157594000,Async 5,Digital 6,00
8.214693000,Async 5,Digital 6,02
8.214780000,Async 5,Digital 6,48
8.214867000,Async 5,Digital 6,20
8.214953000,Async 5,Digital 6,09
8.215040000,Async 5,Digital 6,00
8.215127000,Async 5,Digital 6,05
8.215213000,Async 5,Digital 6,00
8.215300000,Async 5,Digital 6,04
8.215387000,Async 5,Digital 6,00
8.215474000,Async 5,Digital 6,04
8.215560000,Async 5,Digital 6,15
8.215647000,Async 5,Digital 6,00
8.215734000,Async 5,Digital 6,15
8.215820000,Async 5,Digital 6,00
8.216071000,Async 5,Digital 5,02
8.216158000,Async 5,Digital 5,48
8.216245000,Async 5,Digital 5,00
8.216332000,Async 5,Digital 5,0A
8.216418000,Async 5,Digital 5,00
8.216505000,Async 5,Digital 5,06
8.216592000,Async 5,Digital 5,00
8.216679000,Async 5,Digital 5,04
8.216766000,Async 5,Digital 5,00
8.216853000,Async 5,Digital 5,05
8.216939000,Async 5,Digital 5,01
8.217026000,Async 5,Digital 5,15
8.217113000,Async 5,Digital 5,00
8.217200000,Async 5,Digital 5,03
8.217287000,Async 5,Digital 5,28
8.217312000,Async 5,Digital 6,04
8.217433000,Async 5,Digital 6,13
8.217520000,Async 5,Digital 6,05
8.217607000,Async 5,Digital 6,01
8.217693000,Async 5,Digital 6,48
8.217780000,Async 5,Digital 6,00
8.217867000,Async 5,Digital 6,01
8.217953000,Async 5,Digital 6,00
8.274688000,Async 5,Digital 6,02
8.274775000,Async 5,Digital 6,48
8.274862000,Async 5,Digital 6,20
8.274949000,Async 5,Digital 6,07
8.275035000,Async 5,Digital 6,00
8.275122000,Async 5,Digital 6,03
8.275209000,Async 5,Digital 6,00
8.275295000,Async 5,Digital 6,04
8.275382000,Async 5,Digital 6,00
8.275469000,Async 5,Digital 6,0A
8.275556000,Async 5,Digital 6,14
8.275642000,Async 5,Digital 6,00
8.275908000,Async 5,Digital 5,02
8.275995000,Async 5,Digital 5,48
8.276082000,Async 5,Digital 5,00
8.276169000,Async 5,Digital 5,09
8.276256000,Async 5,Digital 5,00
8.276342000,Async 5,Digital 5,05
8.276429000,Async 5,Digital 5,00
8.276516000,Async 5,Digital 5,04
8.276604000,Async 5,Digital 5,00
8.276691000,Async 5,Digital 5,0B
8.276778000,Async 5,Digital 5,38
8.276865000,Async 5,Digital 5,38
8.276951000,Async 5,Digital 5,31
8.277038000,Async 5,Digital 5,31
8.277064000,Async 5,Digital 6,04
8.277186000,Async 5,Digital 6,13
8.277272000,Async 5,Digital 6,05
8.277359000,Async 5,Digital 6,01
8.277446000,Async 5,Digital 6,48
8.277533000,Async 5,Digital 6,00
8.277619000,Async 5,Digital 6,01
8.277706000,Async 5,Digital 6,00
8.334719000,Async 5,Digital 6,02
8.334805000,Async 5,Digital 6,48
8.334892000,Async 5,Digital 6,20
8.334979000,Async 5,Digital 6,09
8.335065000,Async 5,Digital 6,00
8.335152000,Async 5,Digital 6,05
8.335239000,Async 5,Digital 6,00
8.335326000,Async 5,Digital 6,04
8.335412000,Async 5,Digital 6,00
8.335499000,Async 5,Digital 6,04
8.335586000,Async 5,Digital 6,17
8.335672000,Async 5,Digital 6,00
8.335759000,Async 5,Digital 6,17
8.335846000,Async 5,Digital 6,00
8.336098000,Async 5,Digital 5,02
8.336185000,Async 5,Digital 5,48
8.336271000,Async 5,Digital 5,00
8.336358000,Async 5,Digital 5,0A
8.336445000,Async 5,Digital 5,00
8.336532000,Async 5,Digital 5,06
8.336619000,Async 5,Digital 5,00
8.336706000,Async 5,Digital 5,04
8.336792000,Async 5,Digital 5,00
8.336879000,Async 5,Digital 5,05
8.336966000,Async 5,Digital 5,01
8.337053000,Async 5,Digital 5,17
8.337140000,Async 5,Digital 5,00
8.337227000,Async 5,Digital 5,03
8.337313000,Async 5,Digital 5,28
8.337337000,Async 5,Digital 6,04
8.337459000,Async 5,Digital 6,13
8.337545000,Async 5,Digital 6,05
8.337632000,Async 5,Digital 6,01
8.337719000,Async 5,Digital 6,48
8.337805000,Async 5,Digital 6,00
8.337892000,Async 5,Digital 6,01
8.337979000,Async 5,Digital 6,00
8.394723000,Async 5,Digital 6,02
8.394809000,Async 5,Digital 6,48
8.394896000,Async 5,Digital 6,20
8.394983000,Async 5,Digital 6,07
8.395069000,Async 5,Digital 6,00
8.395156000,Async 5,Digital 6,03
8.395243000,Async 5,Digital 6,00
8.395330000,Async 5,Digital 6,04
8.395416000,Async 5,Digital 6,00
8.395503000,Async 5,Digital 6,0A
8.395590000,Async 5,Digital 6,16
8.395676000,Async 5,Digital 6,00
8.395937000,Async 5,Digital 5,02
8.396024000,Async 5,Digital 5,48
8.396110000,Async 5,Digital 5,00
8.396197000,Async 5,Digital 5,0A
8.396284000,Async 5,Digital 5,00
8.396371000,Async 5,Digital 5,06
8.396458000,Async 5,Digital 5,00
8.396545000,Async 5,Digital 5,04
8.396631000,Async 5,Digital 5,00
8.396718000,Async 5,Digital 5,0B
8.396805000,Async 5,Digital 5,30
8.396892000,Async 5,Digital 5,30
8.396979000,Async 5,Digital 5,2D
8.397066000,Async 5,Digital 5,30
8.397152000,Async 5,Digital 5,31
8.397177000,Async 5,Digital 6,04
8.397315000,Async 5,Digital 6,13
8.397402000,Async 5,Digital 6,05
8.397489000,Async 5,Digital 6,01
8.397575000,Async 5,Digital 6,48
8.397662000,Async 5,Digital 6,00
8.397749000,Async 5,Digital 6,01
8.397836000,Async 5,Digital 6,00
8.454753000,Async 5,Digital 6,02
8.454839000,Async 5,Digital 6,48
8.454926000,Async 5,Digital 6,20
8.455013000,Async 5,Digital 6,09
8.455099000,Async 5,Digital 6,00
8.455186000,Async 5,Digital 6,05
8.455273000,Async 5,Digital 6,00
8.455360000,Async 5,Digital 6,04
8.455446000,Async 5,Digital 6,00
8.455533000,Async 5,Digital 6,04
8.455620000,Async 5,Digital 6,19
8.455706000,Async 5,Digital 6,00
8.455793000,Async 5,Digital 6,19
8.455880000,Async 5,Digital 6,00
8.456134000,Async 5,Digital 5,02
8.456221000,Async 5,Digital 5,48
8.456308000,Async 5,Digital 5,00
8.456394000,Async 5,Digital 5,0A
8.456481000,Async 5,Digital 5,00
8.456568000,Async 5,Digital 5,06
8.456655000,Async 5,Digital 5,00
8.456742000,Async 5,Digital 5,04
8.456828000,Async 5,Digital 5,00
8.456915000,Async 5,Digital 5,05
8.457002000,Async 5,Digital 5,01
8.457089000,Async 5,Digital 5,19
8.457176000,Async 5,Digital 5,00
8.457263000,Async 5,Digital 5,03
8.457349000,Async 5,Digital 5,28
8.457380000,Async 5,Digital 6,04
8.457493000,Async 5,Digital 6,13
8.457579000,Async 5,Digital 6,05
8.457666000,Async 5,Digital 6,01
8.457753000,Async 5,Digital 6,48
8.457840000,Async 5,Digital 6,00
8.457926000,Async 5,Digital 6,01
8.458013000,Async 5,Digital 6,00
8.514748000,Async 5,Digital 6,02
8.514835000,Async 5,Digital 6,48
8.514921000,Async 5,Digital 6,20
8.515008000,Async 5,Digital 6,07
8.515095000,Async 5,Digital 6,00
8.515182000,Async 5,Digital 6,03
8.515268000,Async 5,Digital 6,00
8.515355000,Async 5,Digital 6,04
8.515442000,Async 5,Digital 6,00
8.515528000,Async 5,Digital 6,0A
8.515615000,Async 5,Digital 6,18
8.515702000,Async 5,Digital 6,00
8.515966000,Async 5,Digital 5,02
8.516053000,Async 5,Digital 5,48
8.516140000,Async 5,Digital 5,00
8.516227000,Async 5,Digital 5,0A
8.516314000,Async 5,Digital 5,00
8.516400000,Async 5,Digital 5,06
8.516487000,Async 5,Digital 5,00
8.516574000,Async 5,Digital 5,04
8.516661000,Async 5,Digital 5,00
8.516748000,Async 5,Digital 5,0B
8.516835000,Async 5,Digital 5,30
8.516921000,Async 5,Digital 5,30
8.517008000,Async 5,Digital 5,2D
8.517095000,Async 5,Digital 5,30
8.517182000,Async 5,Digital 5,31
8.517211000,Async 5,Digital 6,04
8.517323000,Async 5,Digital 6,13
8.517410000,Async 5,Digital 6,05
8.517497000,Async 5,Digital 6,01
8.517583000,Async 5,Digital 6,48
8.517670000,Async 5,Digital 6,00
8.517757000,Async 5,Digital 6,01
8.517844000,Async 5,Digital 6,00
8.574787000,Async 5,Digital 6,02
8.574873000,Async 5,Digital 6,48
8.574960000,Async 5,Digital 6,20
8.575047000,Async 5,Digital 6,09
8.575134000,Async 5,Digital 6,00
8.575220000,Async 5,Digital 6,05
8.575307000,Async 5,Digital 6,00
8.575394000,Async 5,Digital 6,04
8.575480000,Async 5,Digital 6,00
8.575567000,Async 5,Digital 6,04
8.575654000,Async 5,Digital 6,1B
8.575741000,Async 5,Digital 6,00
8.575827000,Async 5,Digital 6,1B
8.575914000,Async 5,Digital 6,00
8.576404000,Async 5,Digital 5,02
8.576491000,Async 5,Digital 5,48
8.576578000,Async 5,Digital 5,00
8.576665000,Async 5,Digital 5,0A
8.576751000,Async 5,Digital 5,00
8.576838000,Async 5,Digital 5,06
8.576925000,Async 5,Digital 5,00
8.577012000,Async 5,Digital 5,04
8.577099000,Async 5,Digital 5,00
8.577186000,Async 5,Digital 5,05
8.577272000,Async 5,Digital 5,01
8.577359000,Async 5,Digital 5,1B
8.577446000,Async 5,Digital 5,00
8.577533000,Async 5,Digital 5,03
8.577620000,Async 5,Digital 5,28
8.577648000,Async 5,Digital 6,04
8.577770000,Async 5,Digital 6,13
8.577856000,Async 5,Digital 6,05
8.577943000,Async 5,Digital 6,01
8.578030000,Async 5,Digital 6,48
8.578116000,Async 5,Digital 6,00
8.578203000,Async 5,Digital 6,01
8.578290000,Async 5,Digital 6,00
8.634782000,Async 5,Digital 6,02
8.634869000,Async 5,Digital 6,48
8.634956000,Async 5,Digital 6,20
8.635042000,Async 5,Digital 6,07
8.635129000,Async 5,Digital 6,00
8.635216000,Async 5,Digital 6,03
8.635302000,Async 5,Digital 6,00
8.635389000,Async 5,Digital 6,04
8.635476000,Async 5,Digital 6,00
8.635563000,Async 5,Digital 6,0A
8.635649000,Async 5,Digital 6,1A
8.635736000,Async 5,Digital 6,00
8.636014000,Async 5,Digital 5,02
8.636101000,Async 5,Digital 5,48
8.636188000,Async 5,Digital 5,00
8.636274000,Async 5,Digital 5,19
8.636361000,Async 5,Digital 5,00
8.636448000,Async 5,Digital 5,15
8.636535000,Async 5,Digital 5,00
8.636622000,Async 5,Digital 5,04
8.636709000,Async 5,Digital 5,00
8.636796000,Async 5,Digital 5,0B
8.636883000,Async 5,Digital 5,4D
8.636970000,Async 5,Digital 5,61
8.637057000,Async 5,Digital 5,72
8.637143000,Async 5,Digital 5,20
8.637230000,Async 5,Digital 5,32
8.637317000,Async 5,Digital 5,30
8.637404000,Async 5,Digital 5,20
8.637491000,Async 5,Digital 5,32
8.637578000,Async 5,Digital 5,30
8.637664000,Async 5,Digital 5,31
8.637751000,Async 5,Digital 5,36
8.637838000,Async 5,Digital 5,20
8.637925000,Async 5,Digital 5,31
8.638012000,Async 5,Digital 5,35
8.638099000,Async 5,Digital 5,3A
8.638185000,Async 5,Digital 5,32
8.638272000,Async 5,Digital 5,35
8.638359000,Async 5,Digital 5,3A
8.638446000,Async 5,Digital 5,35
8.638533000,Async 5,Digital 5,32
8.638563000,Async 5,Digital 6,04
8.638719000,Async 5,Digital 6,13
8.638806000,Async 5,Digital 6,05
8.638892000,Async 5,Digital 6,01
8.638979000,Async 5,Digital 6,48
8.639066000,Async 5,Digital 6,00
8.639152000,Async 5,Digital 6,01
8.639239000,Async 5,Digital 6,00
8.694812000,Async 5,Digital 6,02
8.694899000,Async 5,Digital 6,48
8.694986000,Async 5,Digital 6,20
8.695072000,Async 5,Digital 6,09
8.695159000,Async 5,Digital 6,00
8.695246000,Async 5,Digital 6,05
8.695332000,Async 5,Digital 6,00
8.695419000,Async 5,Digital 6,04
8.695506000,Async 5,Digital 6,00
8.695593000,Async 5,Digital 6,04
8.695679000,Async 5,Digital 6,1D
8.695766000,Async 5,Digital 6,00
8.695853000,Async 5,Digital 6,1D
8.695939000,Async 5,Digital 6,00
8.696434000,Async 5,Digital 5,02
8.696521000,Async 5,Digital 5,48
8.696608000,Async 5,Digital 5,00
8.696695000,Async 5,Digital 5,0A
8.696782000,Async 5,Digital 5,00
8.696869000,Async 5,Digital 5,06
8.696956000,Async 5,Digital 5,00
8.697042000,Async 5,Digital 5,04
8.697129000,Async 5,Digital 5,00
8.697216000,Async 5,Digital 5,05
8.697303000,Async 5,Digital 5,01
8.697390000,Async 5,Digital 5,1D
8.697476000,Async 5,Digital 5,00
8.697563000,Async 5,Digital 5,03
8.697650000,Async 5,Digital 5,28
8.697682000,Async 5,Digital 6,04
8.697795000,Async 5,Digital 6,13
8.697882000,Async 5,Digital 6,05
8.697968000,Async 5,Digital 6,01
8.698055000,Async 5,Digital 6,48
8.698142000,Async 5,Digital 6,00
8.698229000,Async 5,Digital 6,01
8.698315000,Async 5,Digital 6,00
8.754808000,Async 5,Digital 6,02
8.754894000,Async 5,Digital 6,48
8.754981000,Async 5,Digital 6,20
8.755068000,Async 5,Digital 6,07
8.755154000,Async 5,Digital 6,00
8.755241000,Async 5,Digital 6,03
8.755328000,Async 5,Digital 6,00
8.755415000,Async 5,Digital 6,04
8.755501000,Async 5,Digital 6,00
8.755588000,Async 5,Digital 6,0A
8.755675000,Async 5,Digital 6,1C
8.755761000,Async 5,Digital 6,00
8.756245000,Async 5,Digital 5,02
8.756331000,Async 5,Digital 5,48
8.756418000,Async 5,Digital 5,00
8.756505000,Async 5,Digital 5,09
8.756592000,Async 5,Digital 5,00
8.756679000,Async 5,Digital 5,05
8.756770000,Async 5,Digital 5,00
8.756857000,Async 5,Digital 5,04
8.756944000,Async 5,Digital 5,00
8.757030000,Async 5,Digital 5,0B
8.757117000,Async 5,Digital 5,36
8.757204000,Async 5,Digital 5,30
8.757291000,Async 5,Digital 5,32
8.757378000,Async 5,Digital 5,35
8.757409000,Async 5,Digital 6,04
8.757530000,Async 5,Digital 6,13
8.757617000,Async 5,Digital 6,05
8.757704000,Async 5,Digital 6,01
8.757790000,Async 5,Digital 6,48
8.757877000,Async 5,Digital 6,00
8.757964000,Async 5,Digital 6,01
8.758051000,Async 5,Digital 6,00
8.814846000,Async 5,Digital 6,02
8.814933000,Async 5,Digital 6,48
8.815020000,Async 5,Digital 6,20
8.815106000,Async 5,Digital 6,09
8.815193000,Async 5,Digital 6,00
8.815280000,Async 5,Digital 6,05
8.815367000,Async 5,Digital 6,00
8.815453000,Async 5,Digital 6,04
8.815540000,Async 5,Digital 6,00
8.815627000,Async 5,Digital 6,04
8.815713000,Async 5,Digital 6,1F
8.815800000,Async 5,Digital 6,00
8.815887000,Async 5,Digital 6,1F
8.815974000,Async 5,Digital 6,00
8.816494000,Async 5,Digital 5,02
8.816581000,Async 5,Digital 5,48
8.816668000,Async 5,Digital 5,00
8.816754000,Async 5,Digital 5,0A
8.816841000,Async 5,Digital 5,00
8.816928000,Async 5,Digital 5,06
8.817015000,Async 5,Digital 5,00
8.817101000,Async 5,Digital 5,04
8.817188000,Async 5,Digital 5,00
8.817275000,Async 5,Digital 5,05
8.817362000,Async 5,Digital 5,01
8.817448000,Async 5,Digital 5,1F
8.817535000,Async 5,Digital 5,00
8.817622000,Async 5,Digital 5,03
8.817709000,Async 5,Digital 5,28
8.817734000,Async 5,Digital 6,04
8.817855000,Async 5,Digital 6,13
8.817942000,Async 5,Digital 6,05
8.818029000,Async 5,Digital 6,01
8.818115000,Async 5,Digital 6,48
8.818202000,Async 5,Digital 6,00
8.818289000,Async 5,Digital 6,01
8.818375000,Async 5,Digital 6,00
8.874842000,Async 5,Digital 6,02
8.874928000,Async 5,Digital 6,48
8.875015000,Async 5,Digital 6,20
8.875102000,Async 5,Digital 6,07
8.875188000,Async 5,Digital 6,00
8.875275000,Async 5,Digital 6,03
8.875362000,Async 5,Digital 6,00
8.875449000,Async 5,Digital 6,04
8.875535000,Async 5,Digital 6,00
8.875622000,Async 5,Digital 6,0A
8.875709000,Async 5,Digital 6,1E
8.875795000,Async 5,Digital 6,00
8.876283000,Async 5,Digital 5,02
8.876370000,Async 5,Digital 5,48
8.876457000,Async 5,Digital 5,00
8.876544000,Async 5,Digital 5,16
8.876631000,Async 5,Digital 5,00
8.876718000,Async 5,Digital 5,12
8.876805000,Async 5,Digital 5,00
8.876891000,Async 5,Digital 5,04
8.876978000,Async 5,Digital 5,00
8.877065000,Async 5,Digital 5,0B
8.877152000,Async 5,Digital 5,30
8.877239000,Async 5,Digital 5,30
8.877325000,Async 5,Digital 5,30
8.877412000,Async 5,Digital 5,30
8.877499000,Async 5,Digital 5,30
8.877586000,Async 5,Digital 5,30
8.877673000,Async 5,Digital 5,30
8.877760000,Async 5,Digital 5,30
8.877846000,Async 5,Digital 5,2D
8.877933000,Async 5,Digital 5,30
8.878020000,Async 5,Digital 5,30
8.878107000,Async 5,Digital 5,30
8.878194000,Async 5,Digital 5,30
8.878280000,Async 5,Digital 5,30
8.878367000,Async 5,Digital 5,30
8.878454000,Async 5,Digital 5,30
8.878541000,Async 5,Digital 5,30
8.878570000,Async 5,Digital 6,04
8.878709000,Async 5,Digital 6,13
8.878796000,Async 5,Digital 6,05
8.878882000,Async 5,Digital 6,01
8.878969000,Async 5,Digital 6,48
8.879056000,Async 5,Digital 6,00
8.879143000,Async 5,Digital 6,01
8.879229000,Async 5,Digital 6,00
8.934854000,Async 5,Digital 6,02
8.934941000,Async 5,Digital 6,48
8.935028000,Async 5,Digital 6,20
8.935114000,Async 5,Digital 6,07
8.935201000,Async 5,Digital 6,00
8.935288000,Async 5,Digital 6,03
8.935375000,Async 5,Digital 6,00
8.935461000,Async 5,Digital 6,04
8.935548000,Async 5,Digital 6,00
8.935635000,Async 5,Digital 6,0A
8.935721000,Async 5,Digital 6,20
8.935808000,Async 5,Digital 6,00
8.936307000,Async 5,Digital 5,02
8.936393000,Async 5,Digital 5,48
8.936480000,Async 5,Digital 5,00
8.936567000,Async 5,Digital 5,15
8.936654000,Async 5,Digital 5,00
8.936741000,Async 5,Digital 5,11
8.936828000,Async 5,Digital 5,00
8.936914000,Async 5,Digital 5,04
8.937001000,Async 5,Digital 5,00
8.937088000,Async 5,Digital 5,0B
